,university,year,major,avg_major_score,stu_count,stu_ranking,score_line,avg_score,score_diff
0,龙岩学院,2014,软件工程,448,0.0,0.0,,,
1,龙岩学院,2014,车辆工程,442,0.0,0.0,,,
2,龙岩学院,2014,财务管理,483,0.0,0.0,,,
3,龙岩学院,2014,电气工程及其自动化,467,0.0,0.0,,,
4,龙岩学院,2014,生物技术,460,0.0,0.0,,,
5,龙岩学院,2014,机械设计制造及其自动化,456,0.0,0.0,,,
6,龙岩学院,2014,应用化学,467,0.0,0.0,,,
7,龙岩学院,2014,广播电视学,472,0.0,0.0,,,
8,龙岩学院,2014,市场营销,470,0.0,0.0,,,
9,龙岩学院,2014,动物科学,440,0.0,0.0,,,
10,龙岩学院,2014,动物医学,442,0.0,0.0,,,
11,齐齐哈尔大学,2014,食品质量与安全,451,0.0,0.0,,,
12,齐齐哈尔大学,2014,食品科学与工程,452,0.0,0.0,,,
13,齐齐哈尔大学,2014,轻化工程,452,0.0,0.0,,,
14,齐齐哈尔大学,2014,纺织工程,451,0.0,0.0,,,
15,齐齐哈尔大学,2014,电子信息工程,455,0.0,0.0,,,
16,齐齐哈尔大学,2014,应用化学,461,0.0,0.0,,,
17,齐齐哈尔大学,2014,化学工程与工艺,463,0.0,0.0,,,
18,齐齐哈尔大学,2014,包装工程,457,0.0,0.0,,,
19,齐齐哈尔大学,2014,制药工程,451,0.0,0.0,,,
20,齐齐哈尔医学院,2014,预防医学,455,0.0,0.0,,,
21,齐齐哈尔医学院,2014,口腔医学,467,0.0,0.0,,,
22,齐齐哈尔医学院,2014,临床医学,497,0.0,0.0,,,
23,齐鲁理工学院,2014,通信工程,428,0.0,0.0,,,
24,齐鲁理工学院,2014,贸易经济,430,0.0,0.0,,,
25,齐鲁理工学院,2014,电子信息工程,431,0.0,0.0,,,
26,齐鲁工业大学,2014,行政管理,467,0.0,0.0,,,
27,齐鲁工业大学,2014,生物工程,472,0.0,0.0,,,
28,齐鲁工业大学,2014,环境科学,468,0.0,0.0,,,
29,齐鲁工业大学,2014,广告学,476,0.0,0.0,,,
30,齐鲁工业大学,2014,国际商务,472,0.0,0.0,,,
31,齐鲁工业大学,2014,光电信息科学与工程,472,0.0,0.0,,,
32,齐鲁工业大学,2014,信息与计算科学,464,0.0,0.0,,,
33,齐鲁工业大学,2014,人力资源管理,474,0.0,0.0,,,
34,齐鲁医药学院,2014,临床医学,459,0.0,0.0,,,
35,黑龙江财经学院,2014,金融学,428,0.0,0.0,,,
36,黑龙江财经学院,2014,资产评估,428,0.0,0.0,,,
37,黑龙江科技大学,2014,计算机科学与技术,448,0.0,0.0,,,
38,黑龙江科技大学,2014,自动化,450,0.0,0.0,,,
39,黑龙江科技大学,2014,机械电子工程,451,0.0,0.0,,,
40,黑龙江科技大学,2014,应用统计学,439,0.0,0.0,,,
41,黑龙江科技大学,2014,工程力学,439,0.0,0.0,,,
42,黑龙江科技大学,2014,工业工程,448,0.0,0.0,,,
43,黑龙江科技大学,2014,国际经济与贸易,446,0.0,0.0,,,
44,黑龙江大学,2014,物联网工程,477,0.0,0.0,,,
45,黑龙江大学,2014,应用化学,490,0.0,0.0,,,
46,黑龙江八一农垦大学,2014,食品科学与工程,436,0.0,0.0,,,
47,黑龙江八一农垦大学,2014,生物科学,435,0.0,0.0,,,
48,黑龙江八一农垦大学,2014,机械设计制造及其自动化,446,0.0,0.0,,,
49,黑龙江八一农垦大学,2014,土木工程,449,0.0,0.0,,,
50,黑龙江八一农垦大学,2014,园林,434,0.0,0.0,,,
51,黑龙江八一农垦大学,2014,制药工程,452,0.0,0.0,,,
52,黑龙江八一农垦大学,2014,信息与计算科学,438,0.0,0.0,,,
53,黑龙江中医药大学,2014,药物分析,442,0.0,0.0,,,
54,黑龙江中医药大学,2014,公共事业管理,428,0.0,0.0,,,
55,黑龙江中医药大学,2014,中药资源与开发,469,0.0,0.0,,,
56,鲁东大学,2014,船舶与海洋工程,483,0.0,0.0,,,
57,鲁东大学,2014,能源与动力工程,488,0.0,0.0,,,
58,鲁东大学,2014,统计学,498,0.0,0.0,,,
59,鲁东大学,2014,水产养殖学,474,0.0,0.0,,,
60,鲁东大学,2014,材料化学,488,0.0,0.0,,,
61,首都经济贸易大学,2011,贸易经济,632,0.0,0.0,,,
64,首都经济贸易大学,2011,统计学,621,0.0,0.0,,,
68,首都经济贸易大学,2011,管理科学与工程,622,0.0,0.0,,,
70,首都经济贸易大学,2011,税务,628,0.0,0.0,,,
72,首都经济贸易大学,2011,安全工程,618,0.0,0.0,,,
74,首都经济贸易大学,2011,劳动与社会保障,616,0.0,0.0,,,
75,首都经济贸易大学,2011,信息管理与信息系统,619,0.0,0.0,,,
62,首都经济贸易大学,2012,贸易经济,600,0.0,0.0,,,
65,首都经济贸易大学,2012,统计学,598,0.0,0.0,,,
71,首都经济贸易大学,2012,税务,596,0.0,0.0,,,
73,首都经济贸易大学,2012,安全工程,593,0.0,0.0,,,
63,首都经济贸易大学,2013,贸易经济,572,282.0,9364.0,,,
66,首都经济贸易大学,2013,管理科学与工程类,571,268.0,9632.0,,,
69,首都经济贸易大学,2013,税收学,577,217.0,8149.0,,,
76,首都经济贸易大学,2013,信息管理与信息系统,571,268.0,9632.0,,,
78,首都经济贸易大学,2013,会计学,590,162.0,5480.0,,,
67,首都经济贸易大学,2015,管理科学与工程类,599,279.0,9797.0,,,
77,首都经济贸易大学,2015,信息管理与信息系统,602,265.0,8974.0,,,
79,首都经济贸易大学,2015,会计学,617,182.0,5509.0,,,
82,首都师范大学,2011,电气信息,583,0.0,0.0,,,
84,首都师范大学,2011,生物科学,590,0.0,0.0,,,
85,首都师范大学,2011,数学,591,0.0,0.0,,,
88,首都师范大学,2011,信息管理与信息系统,603,0.0,0.0,,,
83,首都师范大学,2013,电子商务,553,320.0,14940.0,,,
80,首都师范大学,2015,遥感科学与技术,575,319.0,17060.0,,,
81,首都师范大学,2015,社会工作,572,367.0,18140.0,,,
86,首都师范大学,2015,教育技术学,573,338.0,17773.0,,,
87,首都师范大学,2015,公共事业管理,575,319.0,17060.0,,,
93,首都医科大学,2011,法学,640,0.0,0.0,573.0,651.0,78.0
103,首都医科大学,2011,五年制本科预防医学专业,661,0.0,0.0,573.0,651.0,78.0
105,首都医科大学,2011,五年制本科基础医学专业,628,0.0,0.0,573.0,651.0,78.0
106,首都医科大学,2011,五年制本科临床药学专业,645,0.0,0.0,573.0,651.0,78.0
115,首都医科大学,2011,临床医学（基地本科班）,660,0.0,0.0,573.0,651.0,78.0
116,首都医科大学,2011,临床医学（儿科医学方向...,661,0.0,0.0,573.0,651.0,78.0
117,首都医科大学,2011,临床医学（五年制）,655,0.0,0.0,573.0,651.0,78.0
118,首都医科大学,2011,临床医学,659,0.0,0.0,573.0,651.0,78.0
121,首都医科大学,2011,中药学,627,0.0,0.0,573.0,651.0,78.0
123,首都医科大学,2011,七年制口腔医学专业,661,0.0,0.0,573.0,651.0,78.0
124,首都医科大学,2011,七年制临床医学专业（儿...,664,0.0,0.0,573.0,651.0,78.0
125,首都医科大学,2011,七年制临床医学专业,645,0.0,0.0,573.0,651.0,78.0
127,首都医科大学,2011,jsyx22,661,0.0,0.0,573.0,651.0,78.0
129,首都医科大学,2011, 五年制本科口腔医学专...,643,0.0,0.0,573.0,651.0,78.0
92,首都医科大学,2012,生物医学工程,597,0.0,0.0,546.0,608.0,62.0
94,首都医科大学,2012,法学,586,0.0,0.0,546.0,608.0,62.0
98,首都医科大学,2012,四年制本科假肢矫形工程...,567,0.0,0.0,546.0,608.0,62.0
104,首都医科大学,2012,五年制本科预防医学专业,603,0.0,0.0,546.0,608.0,62.0
107,首都医科大学,2012,五年制本科临床药学专业,602,0.0,0.0,546.0,608.0,62.0
119,首都医科大学,2012,临床医学,628,0.0,0.0,546.0,608.0,62.0
122,首都医科大学,2012,中药学,586,0.0,0.0,546.0,608.0,62.0
128,首都医科大学,2012,jsyx22,616,0.0,0.0,546.0,608.0,62.0
130,首都医科大学,2012, 五年制本科口腔医学专...,587,0.0,0.0,546.0,608.0,62.0
89,首都医科大学,2013,预防医学,602,129.0,3495.0,,,
91,首都医科大学,2013,药学,589,183.0,5663.0,,,
95,首都医科大学,2013,护理学,583,203.0,6809.0,,,
96,首都医科大学,2013,基础医学,604,137.0,3212.0,,,
120,首都医科大学,2013,临床医学,615,102.0,1973.0,,,
97,首都医科大学,2014,四年制生物医学工程,590,237.0,8492.0,506.0,616.0,110.0
99,首都医科大学,2014,四年制康复治疗学,603,185.0,5689.0,506.0,616.0,110.0
101,首都医科大学,2014,五年制预防医学,585,255.0,9661.0,506.0,616.0,110.0
108,首都医科大学,2014,五年制基础医学,629,100.0,2038.0,506.0,616.0,110.0
110,首都医科大学,2014,五年制临床药学,613,155.0,4003.0,506.0,616.0,110.0
111,首都医科大学,2014,五年制临床医学(基地本...,633,96.0,1662.0,506.0,616.0,110.0
113,首都医科大学,2014,五年制临床医学,623,134.0,2693.0,506.0,616.0,110.0
126,首都医科大学,2014,七年制临床医学,638,69.0,1266.0,506.0,616.0,110.0
90,首都医科大学,2015,长学制临床医学,635,124.0,2679.0,525.0,615.0,90.0
100,首都医科大学,2015,四年制康复治疗学,600,288.0,9518.0,525.0,615.0,90.0
102,首都医科大学,2015,五年制预防医学,608,226.0,7462.0,525.0,615.0,90.0
109,首都医科大学,2015,五年制基础医学,610,218.0,7010.0,525.0,615.0,90.0
112,首都医科大学,2015,五年制临床医学(基地本...,630,147.0,3341.0,525.0,615.0,90.0
114,首都医科大学,2015,五年制临床医学,607,247.0,7709.0,525.0,615.0,90.0
131,韩山师范学院,2014,信息管理与信息系统,455,0.0,0.0,,,
132,鞍山师范学院,2014,计算机科学与技术,446,0.0,0.0,,,
133,青海民族大学,2014,能源与动力工程,450,0.0,0.0,,,
134,青海大学,2011,麻醉学,578,0.0,0.0,573.0,586.0,13.0
141,青海大学,2011,机械设计制造及其自动化,589,0.0,0.0,573.0,586.0,13.0
146,青海大学,2011,临床医学,585,0.0,0.0,573.0,586.0,13.0
136,青海大学,2013,电气工程及其自动化,531,383.0,22813.0,,,
138,青海大学,2013,生物技术,519,411.0,27674.0,,,
139,青海大学,2013,环境科学,517,406.0,28516.0,,,
143,青海大学,2013,园艺,571,268.0,9632.0,,,
144,青海大学,2013,医学检验技术,520,444.0,27263.0,,,
135,青海大学,2015,过程装备与控制工程,557,387.0,23652.0,525.0,561.0,36.0
137,青海大学,2015,电气工程及其自动化,582,294.0,14798.0,525.0,561.0,36.0
140,青海大学,2015,材料类,546,357.0,27839.0,525.0,561.0,36.0
142,青海大学,2015,机械类,557,387.0,23652.0,525.0,561.0,36.0
145,青海大学,2015,信息管理与信息系统,560,382.0,22483.0,525.0,561.0,36.0
147,青海大学,2015,临床医学,566,369.0,20347.0,525.0,561.0,36.0
148,青岛黄海学院,2014,财务管理,441,0.0,0.0,,,
149,青岛黄海学院,2014,土木工程,431,0.0,0.0,,,
152,青岛科技大学,2011,金属材料工程,594,0.0,0.0,,,
155,青岛科技大学,2011,通信工程,592,0.0,0.0,,,
158,青岛科技大学,2011,过程装备与控制工程,590,0.0,0.0,,,
165,青岛科技大学,2011,物流管理,599,0.0,0.0,,,
169,青岛科技大学,2011,热能与动力工程,592,0.0,0.0,,,
171,青岛科技大学,2011,测控技术与仪器,591,0.0,0.0,,,
176,青岛科技大学,2011,材料成型及控制工程,611,0.0,0.0,,,
180,青岛科技大学,2011,机械工程及自动化,601,0.0,0.0,,,
182,青岛科技大学,2011,数学与应用数学,594,0.0,0.0,,,
190,青岛科技大学,2011,安全工程,588,0.0,0.0,,,
194,青岛科技大学,2011,印刷工程,592,0.0,0.0,,,
196,青岛科技大学,2011,化学工程与工艺,594,0.0,0.0,,,
197,青岛科技大学,2011,化学,592,0.0,0.0,,,
153,青岛科技大学,2012,金属材料工程,566,0.0,0.0,,,
156,青岛科技大学,2012,通信工程,567,0.0,0.0,,,
166,青岛科技大学,2012,物流管理,566,0.0,0.0,,,
170,青岛科技大学,2012,热能与动力工程,569,0.0,0.0,,,
172,青岛科技大学,2012,测控技术与仪器,569,0.0,0.0,,,
177,青岛科技大学,2012,材料成型及控制工程,573,0.0,0.0,,,
183,青岛科技大学,2012,数学与应用数学,563,0.0,0.0,,,
188,青岛科技大学,2012,工业工程,569,0.0,0.0,,,
191,青岛科技大学,2012,安全工程,563,0.0,0.0,,,
195,青岛科技大学,2012,印刷工程,563,0.0,0.0,,,
198,青岛科技大学,2012,化学,566,0.0,0.0,,,
150,青岛科技大学,2013,高分子材料与工程,545,345.0,17686.0,,,
154,青岛科技大学,2013,金属材料工程,528,394.0,23969.0,,,
159,青岛科技大学,2013,过程装备与控制工程,540,334.0,19461.0,,,
162,青岛科技大学,2013,能源与动力工程,535,387.0,21291.0,,,
167,青岛科技大学,2013,物流管理,530,402.0,23215.0,,,
173,青岛科技大学,2013,测控技术与仪器,532,391.0,22430.0,,,
178,青岛科技大学,2013,材料成型及控制工程,538,371.0,20189.0,,,
181,青岛科技大学,2013,机械工程,543,365.0,18408.0,,,
184,青岛科技大学,2013,数学与应用数学,529,360.0,23575.0,,,
186,青岛科技大学,2013,应用化学,528,394.0,23969.0,,,
192,青岛科技大学,2013,安全工程,528,394.0,23969.0,,,
199,青岛科技大学,2013,化学,527,391.0,24360.0,,,
201,青岛科技大学,2014,    金属材料工程,548,363.0,21086.0,,,
202,青岛科技大学,2014,    数学与应用数学,536,383.0,25552.0,,,
203,青岛科技大学,2014,    应用化学,540,337.0,24026.0,,,
204,青岛科技大学,2014,    工业工程,539,390.0,24416.0,,,
205,青岛科技大学,2014,    化学,538,365.0,24781.0,,,
206,青岛科技大学,2014,    机械工程（机械...,552,370.0,19639.0,,,
207,青岛科技大学,2014,    通信工程,552,370.0,19639.0,,,
208,青岛科技大学,2014,    过程装备与控制...,548,363.0,21086.0,,,
209,青岛科技大学,2014,    船舶与海洋工程...,536,383.0,25552.0,,,
210,青岛科技大学,2014,    能源与动力工程,545,367.0,22190.0,,,
211,青岛科技大学,2014,    环境工程,538,365.0,24781.0,,,
212,青岛科技大学,2014,    物流管理,544,355.0,22545.0,,,
213,青岛科技大学,2014,    测控技术与仪器,538,365.0,24781.0,,,
151,青岛科技大学,2015,集成电路设计与集成系统,560,382.0,22483.0,,,
157,青岛科技大学,2015,通信工程,559,384.0,22867.0,,,
160,青岛科技大学,2015,过程装备与控制工程,559,384.0,22867.0,,,
161,青岛科技大学,2015,船舶与海洋工程（游艇方...,554,401.0,24817.0,,,
163,青岛科技大学,2015,能源与动力工程,565,351.0,20698.0,,,
164,青岛科技大学,2015,环境工程,555,413.0,24416.0,,,
168,青岛科技大学,2015,物流管理,554,401.0,24817.0,,,
174,青岛科技大学,2015,测控技术与仪器,556,351.0,24003.0,,,
175,青岛科技大学,2015,材料成型及控制工程（绿...,560,382.0,22483.0,,,
179,青岛科技大学,2015,机械工程（机械制造与自...,567,377.0,19978.0,,,
185,青岛科技大学,2015,应用统计学,557,387.0,23652.0,,,
187,青岛科技大学,2015,应用化学,556,351.0,24003.0,,,
189,青岛科技大学,2015,工业工程,557,387.0,23652.0,,,
193,青岛科技大学,2015,安全工程,558,398.0,23265.0,,,
200,青岛科技大学,2015,化学,561,388.0,22101.0,,,
217,青岛理工大学,2011,车辆工程,591,0.0,0.0,573.0,594.0,21.0
219,青岛理工大学,2011,财务管理,594,0.0,0.0,573.0,594.0,21.0
221,青岛理工大学,2011,计算机科学与技术,589,0.0,0.0,573.0,594.0,21.0
223,青岛理工大学,2011,自动化,592,0.0,0.0,573.0,594.0,21.0
227,青岛理工大学,2011,网络工程,592,0.0,0.0,573.0,594.0,21.0
230,青岛理工大学,2011,给水排水工程,592,0.0,0.0,573.0,594.0,21.0
234,青岛理工大学,2011,经济学,596,0.0,0.0,573.0,594.0,21.0
236,青岛理工大学,2011,电子信息科学与技术,590,0.0,0.0,573.0,594.0,21.0
240,青岛理工大学,2011,电子信息工程,591,0.0,0.0,573.0,594.0,21.0
242,青岛理工大学,2011,电力工程与管理,592,0.0,0.0,573.0,594.0,21.0
244,青岛理工大学,2011,环境科学,589,0.0,0.0,573.0,594.0,21.0
247,青岛理工大学,2011,环境工程,603,0.0,0.0,573.0,594.0,21.0
251,青岛理工大学,2011,物流管理,592,0.0,0.0,573.0,594.0,21.0
253,青岛理工大学,2011,热能与动力工程,592,0.0,0.0,573.0,594.0,21.0
254,青岛理工大学,2011,测控技术与仪器,604,0.0,0.0,573.0,594.0,21.0
259,青岛理工大学,2011,材料成型及控制工程,606,0.0,0.0,573.0,594.0,21.0
263,青岛理工大学,2011,机械设计制造及其自动化,592,0.0,0.0,573.0,594.0,21.0
264,青岛理工大学,2011,数学与应用数学,591,0.0,0.0,573.0,594.0,21.0
267,青岛理工大学,2011,建筑电气与智能化,589,0.0,0.0,573.0,594.0,21.0
271,青岛理工大学,2011,建筑环境与设备工程,592,0.0,0.0,573.0,594.0,21.0
274,青岛理工大学,2011,建筑学,613,0.0,0.0,573.0,594.0,21.0
280,青岛理工大学,2011,市场营销,588,0.0,0.0,573.0,594.0,21.0
284,青岛理工大学,2011,工程管理,592,0.0,0.0,573.0,594.0,21.0
285,青岛理工大学,2011,工业工程,596,0.0,0.0,573.0,594.0,21.0
287,青岛理工大学,2011,安全工程,600,0.0,0.0,573.0,594.0,21.0
288,青岛理工大学,2011,城市规划,596,0.0,0.0,573.0,594.0,21.0
292,青岛理工大学,2011,土地资源管理,588,0.0,0.0,573.0,594.0,21.0
294,青岛理工大学,2011,信息与计算科学,588,0.0,0.0,573.0,594.0,21.0
297,青岛理工大学,2011,交通运输,597,0.0,0.0,573.0,594.0,21.0
301,青岛理工大学,2011,交通工程,592,0.0,0.0,573.0,594.0,21.0
231,青岛理工大学,2012,给水排水工程,571,0.0,0.0,,,
237,青岛理工大学,2012,电子信息科学与技术,567,0.0,0.0,,,
243,青岛理工大学,2012,电力工程与管理,569,0.0,0.0,,,
248,青岛理工大学,2012,环境工程,569,0.0,0.0,,,
252,青岛理工大学,2012,物流管理,569,0.0,0.0,,,
256,青岛理工大学,2012,材料科学与工程,570,0.0,0.0,,,
260,青岛理工大学,2012,材料成型及控制工程,569,0.0,0.0,,,
268,青岛理工大学,2012,建筑电气与智能化,573,0.0,0.0,,,
275,青岛理工大学,2012,建筑学,592,0.0,0.0,,,
282,青岛理工大学,2012,工程造价,584,0.0,0.0,,,
286,青岛理工大学,2012,工业工程,569,0.0,0.0,,,
293,青岛理工大学,2012,土地资源管理,571,0.0,0.0,,,
296,青岛理工大学,2012,会计学,577,0.0,0.0,,,
298,青岛理工大学,2012,交通运输,571,0.0,0.0,,,
302,青岛理工大学,2012,交通工程,570,0.0,0.0,,,
214,青岛理工大学,2013,通信工程,544,k.0,18043.0,501.0,546.0,45.0
220,青岛理工大学,2013,财务管理,547,373.0,16984.0,501.0,546.0,45.0
224,青岛理工大学,2013,自动化,543,365.0,18408.0,501.0,546.0,45.0
228,青岛理工大学,2013,网络工程,536,356.0,20904.0,501.0,546.0,45.0
232,青岛理工大学,2013,给排水科学与工程,556,339.0,14006.0,501.0,546.0,45.0
238,青岛理工大学,2013,电子信息科学与技术,537,359.0,20548.0,501.0,546.0,45.0
245,青岛理工大学,2013,环境科学,547,373.0,16984.0,501.0,546.0,45.0
249,青岛理工大学,2013,环境工程,567,254.0,10696.0,501.0,546.0,45.0
257,青岛理工大学,2013,材料科学与工程,543,365.0,18408.0,501.0,546.0,45.0
261,青岛理工大学,2013,材料成型及控制工程,541,359.0,19127.0,501.0,546.0,45.0
265,青岛理工大学,2013,数学与应用数学,542,360.0,18768.0,501.0,546.0,45.0
269,青岛理工大学,2013,建筑电气与智能化,554,298.0,14620.0,501.0,546.0,45.0
272,青岛理工大学,2013,建筑环境与能源应用工程,544,357.0,18043.0,501.0,546.0,45.0
276,青岛理工大学,2013,建筑学,569,260.0,10155.0,501.0,546.0,45.0
278,青岛理工大学,2013,应用物理学,534,383.0,21674.0,501.0,546.0,45.0
281,青岛理工大学,2013,市场营销,544,357.0,18043.0,501.0,546.0,45.0
283,青岛理工大学,2013,工程造价,559,308.0,13033.0,501.0,546.0,45.0
289,青岛理工大学,2013,城乡规划,544,357.0,18043.0,501.0,546.0,45.0
290,青岛理工大学,2013,土木工程,559,308.0,13033.0,501.0,546.0,45.0
299,青岛理工大学,2013,交通运输,537,359.0,20548.0,501.0,546.0,45.0
303,青岛理工大学,2013,交通工程,536,356.0,20904.0,501.0,546.0,45.0
215,青岛理工大学,2015,通信工程,567,377.0,19978.0,525.0,564.0,39.0
216,青岛理工大学,2015,软件工程,560,382.0,22483.0,525.0,564.0,39.0
218,青岛理工大学,2015,车辆工程,567,377.0,19978.0,525.0,564.0,39.0
222,青岛理工大学,2015,计算机科学与技术,559,384.0,22867.0,525.0,564.0,39.0
225,青岛理工大学,2015,自动化,552,386.0,25601.0,525.0,564.0,39.0
226,青岛理工大学,2015,能源与动力工程,563,348.0,21383.0,525.0,564.0,39.0
229,青岛理工大学,2015,网络工程,557,387.0,23652.0,525.0,564.0,39.0
233,青岛理工大学,2015,给排水科学与工程,559,384.0,22867.0,525.0,564.0,39.0
235,青岛理工大学,2015,经济学,578,337.0,16100.0,525.0,564.0,39.0
239,青岛理工大学,2015,电子信息科学与技术,556,351.0,24003.0,525.0,564.0,39.0
241,青岛理工大学,2015,电子信息工程,559,384.0,22867.0,525.0,564.0,39.0
246,青岛理工大学,2015,环境科学,592,299.0,11776.0,525.0,564.0,39.0
250,青岛理工大学,2015,环境工程,574,375.0,17435.0,525.0,564.0,39.0
255,青岛理工大学,2015,测控技术与仪器,557,387.0,23652.0,525.0,564.0,39.0
258,青岛理工大学,2015,材料科学与工程,558,398.0,23265.0,525.0,564.0,39.0
262,青岛理工大学,2015,材料成型及控制工程,557,387.0,23652.0,525.0,564.0,39.0
266,青岛理工大学,2015,数学与应用数学,554,401.0,24817.0,525.0,564.0,39.0
270,青岛理工大学,2015,建筑电气与智能化,558,398.0,23265.0,525.0,564.0,39.0
273,青岛理工大学,2015,建筑环境与能源应用工程,572,367.0,18140.0,525.0,564.0,39.0
277,青岛理工大学,2015,建筑学,589,293.0,12639.0,525.0,564.0,39.0
279,青岛理工大学,2015,应用物理学,571,358.0,18498.0,525.0,564.0,39.0
291,青岛理工大学,2015,土木工程,571,358.0,18498.0,525.0,564.0,39.0
295,青岛理工大学,2015,信息与计算科学,555,413.0,24416.0,525.0,564.0,39.0
300,青岛理工大学,2015,交通运输,555,413.0,24416.0,525.0,564.0,39.0
304,青岛理工大学,2015,交通工程,567,377.0,19978.0,525.0,564.0,39.0
305,青岛工学院,2014,食品科学与工程,434,0.0,0.0,,,
306,青岛工学院,2014,英语,445,0.0,0.0,,,
307,青岛工学院,2014,自动化,430,0.0,0.0,,,
308,青岛工学院,2014,电子信息工程,440,0.0,0.0,,,
309,青岛工学院,2014,机械设计制造及其自动化,452,0.0,0.0,,,
310,青岛工学院,2014,数字媒体技术,429,0.0,0.0,,,
311,青岛工学院,2014,工商管理,435,0.0,0.0,,,
312,青岛工学院,2014,土木工程,444,0.0,0.0,,,
317,青岛大学,2011,财务管理,606,0.0,0.0,,,
320,青岛大学,2011,计算机科学与技术,601,0.0,0.0,,,
326,青岛大学,2011,经济学,606,0.0,0.0,,,
344,青岛大学,2011,日语,602,0.0,0.0,,,
357,青岛大学,2011,国际经济与贸易,610,0.0,0.0,,,
360,青岛大学,2011,医学检验,598,0.0,0.0,,,
366,青岛大学,2011,信息与计算科学,598,0.0,0.0,,,
370,青岛大学,2011,人力资源管理,598,0.0,0.0,,,
371,青岛大学,2011,临床医学,603,0.0,0.0,,,
318,青岛大学,2012,财务管理,576,0.0,0.0,,,
321,青岛大学,2012,计算机科学与技术,575,0.0,0.0,,,
327,青岛大学,2012,纺织工程,563,0.0,0.0,,,
330,青岛大学,2012,电气信息,580,0.0,0.0,,,
331,青岛大学,2012,环境科学,568,0.0,0.0,,,
333,青岛大学,2012,热能与动力工程,573,0.0,0.0,,,
335,青岛大学,2012,法学,571,0.0,0.0,,,
336,青岛大学,2012,材料物理,568,0.0,0.0,,,
339,青岛大学,2012,服装设计与工程,581,0.0,0.0,,,
346,青岛大学,2012,数字媒体艺术,566,0.0,0.0,,,
348,青岛大学,2012,应用物理学,571,0.0,0.0,,,
351,青岛大学,2012,应用化学,568,0.0,0.0,,,
354,青岛大学,2012,工业设计,573,0.0,0.0,,,
358,青岛大学,2012,国际经济与贸易,578,0.0,0.0,,,
361,青岛大学,2012,医学检验,575,0.0,0.0,,,
362,青岛大学,2012,化学工程与工艺,568,0.0,0.0,,,
367,青岛大学,2012,信息与计算科学,564,0.0,0.0,,,
368,青岛大学,2012,会计学,581,0.0,0.0,,,
372,青岛大学,2012,临床医学,580,0.0,0.0,,,
314,青岛大学,2013,金融学类,555,316.0,14322.0,501.0,549.0,48.0
315,青岛大学,2013,轻化工程,545,345.0,17686.0,501.0,549.0,48.0
322,青岛大学,2013,计算机科学与技术,546,357.0,17341.0,501.0,549.0,48.0
328,青岛大学,2013,电气工程及其自动化,565,293.0,11262.0,501.0,549.0,48.0
337,青岛大学,2013,材料物理,544,357.0,18043.0,501.0,549.0,48.0
340,青岛大学,2013,服装设计与工程,547,373.0,16984.0,501.0,549.0,48.0
342,青岛大学,2013,智能科学与技术,544,357.0,18043.0,501.0,549.0,48.0
349,青岛大学,2013,应用物理学,544,357.0,18043.0,501.0,549.0,48.0
352,青岛大学,2013,应用化学,544,357.0,18043.0,501.0,549.0,48.0
359,青岛大学,2013,国际经济与贸易,547,373.0,16984.0,501.0,549.0,48.0
364,青岛大学,2013,信息安全,548,361.0,16611.0,501.0,549.0,48.0
369,青岛大学,2013,会计学,561,320.0,12432.0,501.0,549.0,48.0
373,青岛大学,2013,临床医学,557,305.0,13667.0,501.0,549.0,48.0
313,青岛大学,2015,食品科学与工程,564,337.0,21035.0,525.0,566.0,41.0
316,青岛大学,2015,轻化工程,564,337.0,21035.0,525.0,566.0,41.0
319,青岛大学,2015,财务管理,581,328.0,15126.0,525.0,566.0,41.0
323,青岛大学,2015,药学,553,398.0,25215.0,525.0,566.0,41.0
324,青岛大学,2015,自动化,569,361.0,19221.0,525.0,566.0,41.0
325,青岛大学,2015,网络工程,564,337.0,21035.0,525.0,566.0,41.0
329,青岛大学,2015,电气工程及其自动化,582,294.0,14798.0,525.0,566.0,41.0
332,青岛大学,2015,物联网工程,567,377.0,19978.0,525.0,566.0,41.0
334,青岛大学,2015,测控技术与仪器,556,351.0,24003.0,525.0,566.0,41.0
338,青岛大学,2015,机械工程,572,367.0,18140.0,525.0,566.0,41.0
341,青岛大学,2015,服装设计与工程,574,375.0,17435.0,525.0,566.0,41.0
343,青岛大学,2015,智能科学与技术,564,337.0,21035.0,525.0,566.0,41.0
345,青岛大学,2015,数学与应用数学,571,358.0,18498.0,525.0,566.0,41.0
347,青岛大学,2015,护理学,537,404.0,31403.0,525.0,566.0,41.0
350,青岛大学,2015,应用物理学,557,387.0,23652.0,525.0,566.0,41.0
353,青岛大学,2015,应用化学,571,358.0,18498.0,525.0,566.0,41.0
355,青岛大学,2015,工业设计,572,367.0,18140.0,525.0,566.0,41.0
356,青岛大学,2015,复合材料与工程,560,382.0,22483.0,525.0,566.0,41.0
363,青岛大学,2015,化学工程与工艺,560,382.0,22483.0,525.0,566.0,41.0
365,青岛大学,2015,信息安全,559,384.0,22867.0,525.0,566.0,41.0
374,青岛农业大学,2014,电子商务,479,0.0,0.0,,,
375,青岛农业大学,2014,物流管理,458,0.0,0.0,,,
376,青岛农业大学,2014,园林,474,0.0,0.0,,,
377,集美大学,2012,食品科学与工程,568,0.0,0.0,,,
381,集美大学,2012,通信工程,573,0.0,0.0,,,
